house,sale_id,lot_id,lot_number,w,h,outcome_changed,binary_iou,alpha_iou,control.ndets,control.hough,control.blobs_post_close,control.bboxes,control.sliver_pairs,control.sliver_contour_px,control.sliver_contour_frac,control.sliver_circle_px,control.sliver_circle_frac,control.sliverd3_pairs,control.sliverd3_contour_px,control.sliverd3_contour_frac,control.sliverd3_circle_px,control.sliverd3_circle_frac,auto.ndets,auto.hough,auto.blobs_post_close,auto.bboxes,auto.sliver_pairs,auto.sliver_contour_px,auto.sliver_contour_frac,auto.sliver_circle_px,auto.sliver_circle_frac,auto.sliverd3_pairs,auto.sliverd3_contour_px,auto.sliverd3_contour_frac,auto.sliverd3_circle_px,auto.sliverd3_circle_frac
cng_feature,Auction 91,737317,215804,500,239,1,0.94769,0.91615,2,1,1,"0,0,263,239;255,0,245,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,239;0,3,248,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737329,215810,500,238,1,0.94255,0.84621,2,1,1,"0,0,242,238;254,0,246,234",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,238;0,0,246,238",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737342,215816,500,251,1,0.94522,0.89392,2,1,1,"2,1,258,250;247,0,253,251",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,251;255,6,245,238",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737353,215822,500,236,1,0.91931,0.90244,2,1,1,"1,0,258,236;238,0,262,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,248,236;254,0,246,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737368,215829,500,229,1,0.91184,0.90802,2,1,1,"0,0,252,229;240,0,258,229",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,229;255,0,245,229",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737380,215835,500,258,1,0.91819,0.89398,2,1,1,"0,0,258,258;239,0,261,258",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"254,0,246,258;0,0,247,258",2,0,0.0,0,0.0,2,0,0.0,1,2e-05
cng_feature,Auction 91,737392,215841,500,238,1,0.81239,0.79626,2,1,1,"18,0,248,238;241,0,238,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,8,251,222;256,0,244,238",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737404,215847,500,229,1,0.93284,0.86002,2,1,1,"0,0,239,229;264,0,236,229",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,229;253,3,247,223",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737415,215853,500,230,1,0.90154,0.88992,2,1,1,"0,0,243,230;245,0,255,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,3,248,227;0,6,247,221",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737427,215859,500,237,1,0.92248,0.85491,2,1,1,"0,0,242,237;236,0,254,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,237;0,0,245,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737441,215866,500,222,1,0.91397,0.82195,2,1,1,"0,0,227,222;256,0,244,222",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"250,0,250,222;0,0,245,222",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737452,215872,500,227,1,0.84622,0.71228,2,1,1,"19,0,234,219;290,0,210,216",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,6,248,221;254,6,246,221",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737463,215878,500,230,1,0.87002,0.87353,2,1,1,"0,0,235,230;237,0,256,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,230;0,0,245,227",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737475,215884,500,220,1,0.8166,0.82856,2,1,1,"20,0,242,220;265,0,235,220",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,220;0,0,248,220",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737486,215890,500,243,1,0.82986,0.90654,2,1,1,"0,0,250,243;246,0,254,243",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,244,243;249,5,251,233",2,0,0.0,0,0.0,2,0,0.0,29,0.00064
cng_feature,Auction 91,737498,215896,500,237,1,0.81013,0.89003,2,1,1,"0,0,253,237;237,0,256,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,248,237;253,0,247,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737509,215902,500,233,1,0.91999,0.77735,2,1,1,"4,0,242,230;238,5,238,228",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,233;0,0,246,233",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737522,215909,500,229,1,0.80046,0.89802,2,1,1,"0,0,248,229;238,0,254,229",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,229;0,3,247,223",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737534,215915,500,237,1,0.93454,0.84146,2,1,1,"0,0,229,237;244,0,256,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,237;252,4,248,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737546,215921,500,239,1,0.88629,0.78421,2,1,1,"0,2,238,237;258,0,228,226",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"249,6,251,228;0,0,243,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737557,215927,500,246,1,0.83512,0.89233,2,1,1,"0,0,260,246;247,0,253,246",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,245,243;253,4,242,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737566,215933,500,249,1,0.82282,0.85542,2,1,1,"0,0,253,244;246,0,254,246",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,2,248,247;255,0,245,249",2,0,0.0,0,0.0,2,0,0.0,54,0.00115
cng_feature,Auction 91,737572,215939,500,242,1,0.91997,0.90576,2,1,1,"0,0,258,242;256,0,244,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"255,1,245,241;0,4,248,233",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737579,215946,500,242,1,0.83452,0.8019,2,1,1,"0,0,248,242;249,0,242,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,242;0,0,247,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737585,215952,500,232,1,0.86301,0.79897,2,1,1,"0,0,246,230;240,1,240,231",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,248,232;254,0,246,232",2,0,0.0,0,0.0,2,0,0.0,37,0.00084
cng_feature,Auction 91,737591,215958,500,235,1,0.83554,0.84684,2,1,1,"0,0,242,235;272,0,228,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,235;0,0,248,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737597,215964,500,227,1,0.89142,0.79067,2,1,1,"0,0,224,227;267,0,233,226",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,5,252,217;258,0,242,227",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737603,215970,500,241,1,0.93139,0.88639,2,1,1,"0,0,249,241;235,0,265,241",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,241;0,0,247,241",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737609,215976,500,242,1,0.90605,0.784,2,1,1,"4,0,254,240;266,18,234,224",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,242;252,4,248,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737616,215983,500,231,1,0.95739,0.86433,2,1,1,"0,0,255,231;255,0,245,231",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"249,0,251,231;0,0,248,231",2,0,0.0,0,0.0,2,6,0.00014,5,0.00012
cng_feature,Auction 91,737622,215989,500,244,1,0.96645,0.86286,2,1,1,"0,0,240,244;254,0,246,244",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,244;0,4,245,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737628,215995,500,242,1,0.94091,0.8202,2,1,1,"12,0,246,242;250,0,250,240",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"254,4,246,235;0,0,248,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737634,216001,500,225,1,0.90189,0.78884,2,1,1,"6,0,234,225;262,0,228,225",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,225;0,0,246,225",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737640,216007,500,235,1,0.89549,0.87464,2,1,1,"0,0,233,235;237,0,258,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,235;0,4,244,228",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737646,216013,500,229,1,0.89404,0.75428,2,1,1,"11,1,228,228;254,2,236,227",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,229;0,4,248,221",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737653,216020,500,228,1,0.82025,0.85905,2,1,1,"0,0,236,228;243,0,252,228",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,228;0,0,244,228",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737659,216026,500,244,1,0.88307,0.95791,2,1,1,"0,0,262,244;240,0,260,244",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,244;0,5,246,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737665,216032,500,245,1,0.94212,0.88256,2,1,1,"0,0,236,243;232,0,268,245",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,245;0,0,247,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737671,216038,500,242,1,0.86887,0.89087,2,1,1,"4,0,254,242;250,0,250,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,242;0,4,245,234",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737677,216044,500,236,1,0.86876,0.79637,2,1,1,"0,0,222,220;243,0,257,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,236;0,0,246,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737683,216050,500,243,1,0.90691,0.84291,2,1,1,"12,0,248,237;249,0,251,243",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,244,243;250,3,250,237",2,0,0.0,0,0.0,2,0,0.0,15,0.00033
cng_feature,Auction 91,737690,216057,500,235,1,0.93353,0.82963,2,1,1,"0,0,228,235;262,0,238,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,235;0,0,247,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737696,216063,500,226,1,0.84606,0.79434,2,1,1,"7,0,238,226;248,0,238,222",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"254,0,246,226;0,3,246,223",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737702,216069,500,245,1,0.94953,0.83004,2,1,1,"0,0,261,245;248,0,238,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,245;253,6,247,234",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737708,216075,500,228,1,0.79595,0.81407,2,1,1,"11,0,248,228;279,2,221,226",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,3,249,225;256,0,244,228",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737714,216081,500,237,1,0.87205,0.81095,2,1,1,"14,0,238,224;241,0,256,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,237;253,0,247,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737720,216087,500,242,1,0.84101,0.8919,2,1,1,"6,0,254,242;245,0,255,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,242;0,3,247,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737727,216094,500,249,1,0.80099,0.89087,2,1,1,"0,0,247,249;240,0,260,249",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"256,3,244,246;0,10,251,230",2,0,0.0,0,0.0,2,0,0.0,20,0.00044
cng_feature,Auction 91,737733,216100,500,232,1,0.85707,0.86689,2,1,1,"0,0,241,232;240,0,254,232",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,232;0,3,246,229",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737739,216106,500,261,1,0.86431,0.84504,2,1,1,"0,0,244,246;240,3,258,258",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"245,13,243,243;0,3,236,258",2,0,0.0,242,0.00522,2,0,0.0,437,0.00942
cng_feature,Auction 91,737745,216112,500,251,1,0.77426,0.87481,2,1,1,"0,0,256,251;239,0,261,248",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"255,0,245,251;0,1,250,250",2,0,0.0,6,0.00012,2,0,0.0,74,0.00154
cng_feature,Auction 91,737751,216118,500,218,1,0.82993,0.74593,2,1,1,"22,0,220,218;260,0,232,218",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"254,0,246,218;0,0,249,216",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737757,216124,500,261,1,0.85351,0.84858,2,1,1,"0,6,262,255;256,0,244,248",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,261;251,3,249,258",2,0,0.0,180,0.00383,2,0,0.0,361,0.00769
cng_feature,Auction 91,737764,216131,500,253,1,0.83636,0.80594,2,1,1,"0,0,252,247;244,0,256,250",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,3,253,247;258,0,242,253",2,0,0.0,27,0.00057,2,0,0.0,164,0.00346
cng_feature,Auction 91,737770,216137,500,246,1,0.88403,0.85723,2,1,1,"0,0,241,246;247,0,253,246",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,3,248,240;0,0,245,246",2,0,0.0,1,2e-05,2,0,0.0,85,0.00183
cng_feature,Auction 91,737776,216143,500,245,1,0.85123,0.78269,2,1,1,"0,0,234,232;268,0,232,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"257,7,236,236;7,2,239,243",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737782,216149,500,235,1,0.87817,0.82069,2,1,1,"0,0,249,235;240,0,234,231",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"255,0,245,235;0,0,247,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737788,216155,500,236,1,0.86555,0.84308,2,1,1,"1,0,248,236;256,0,244,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"249,3,251,230;0,0,244,236",2,0,0.0,48,0.00108,2,0,0.0,186,0.0042
cng_feature,Auction 91,737794,216161,500,242,1,0.83109,0.89516,2,1,1,"0,0,249,242;243,0,257,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"255,0,245,242;0,0,249,242",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737801,216168,500,231,1,0.88516,0.77241,2,1,1,"14,0,246,231;286,1,214,226",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,231;254,3,246,228",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737807,216174,500,245,1,0.87477,0.89365,2,1,1,"0,0,244,245;245,0,255,245",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,242;0,0,245,241",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737813,216180,500,235,1,0.92184,0.92021,2,1,1,"0,0,255,235;244,0,256,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,233;254,0,246,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737819,216186,500,251,1,0.81673,0.89113,2,1,1,"0,0,256,249;235,0,265,251",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,4,248,247;0,2,247,249",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737825,216192,500,252,1,0.81653,0.8886,2,1,1,"0,0,246,246;235,0,265,252",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,252;0,4,248,245",2,0,0.0,6,0.00013,2,0,0.0,127,0.00265
cng_feature,Auction 91,737831,216198,500,221,1,0.80222,0.84991,2,1,1,"6,0,248,221;252,0,246,221",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,0,249,221;0,0,246,221",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737838,216205,500,252,1,0.90512,0.91701,2,1,1,"0,0,253,252;241,0,259,252",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,249;253,0,247,252",2,0,0.0,0,0.0,2,0,0.0,53,0.0011
cng_feature,Auction 91,737844,216211,500,247,1,0.86535,0.83358,2,1,1,"0,0,259,247;240,0,260,247",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,243;254,3,246,240",2,0,0.0,134,0.00269,2,0,0.0,349,0.00701
cng_feature,Auction 91,737850,216217,500,233,1,0.74716,0.84184,2,1,1,"0,0,242,233;263,0,237,233",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,233;0,3,248,227",2,0,0.0,0,0.0,2,0,0.0,26,0.00059
cng_feature,Auction 91,737856,216223,500,235,1,0.84068,0.83324,2,1,1,"0,0,236,233;249,0,251,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,6,250,223;256,0,244,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737862,216229,500,231,1,0.85482,0.89296,2,1,1,"0,0,248,231;248,0,252,231",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"263,13,227,227;8,7,213,213",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737868,216235,500,237,1,0.79572,0.85906,2,1,1,"4,0,256,237;241,0,256,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"251,4,249,233;0,1,249,236",2,0,0.0,0,0.0,2,1,2e-05,1,2e-05
cng_feature,Auction 91,737875,216242,500,254,1,0.91683,0.79377,2,1,1,"1,0,236,232;252,0,248,244",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"257,0,243,250;4,7,243,236",2,0,0.0,48,0.00107,2,0,0.0,193,0.00429
cng_feature,Auction 91,737881,216248,500,237,1,0.83669,0.85117,2,1,1,"0,0,238,237;243,0,256,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,237;0,0,247,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737887,216254,500,235,1,0.75792,0.89006,2,1,1,"6,0,258,235;248,0,252,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,235;253,0,247,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737893,216260,500,236,1,0.93875,0.8724,2,1,1,"0,0,259,236;254,0,246,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,236;0,0,246,236",2,0,0.0,0,0.0,2,0,0.0,3,7e-05
cng_feature,Auction 91,737899,216266,500,249,1,0.89227,0.79304,2,1,1,"6,6,246,243;251,0,249,241",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,249;0,5,246,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737905,216272,500,230,1,0.8265,0.87349,2,1,1,"0,0,240,230;240,0,254,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,230;0,0,246,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737912,216279,500,252,1,0.83881,0.81112,2,1,1,"0,0,231,236;245,0,255,252",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,3,251,245;256,0,244,252",2,0,0.0,1,2e-05,2,0,0.0,95,0.00198
cng_feature,Auction 91,737918,216285,500,265,1,0.80114,0.91354,2,1,1,"0,0,264,265;234,0,266,265",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,247,265;252,0,248,265",2,0,0.0,292,0.00574,2,0,0.0,508,0.00999
cng_feature,Auction 91,737924,216291,500,257,1,0.80769,0.92536,2,1,1,"0,0,260,257;235,0,265,257",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"254,0,246,257;0,6,249,246",2,0,0.0,103,0.00212,2,0,0.0,272,0.0056
cng_feature,Auction 91,737930,216297,500,245,1,0.83469,0.92355,2,1,1,"0,0,254,245;244,0,256,245",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"250,0,250,245;0,3,248,242",2,0,0.0,0,0.0,2,1,2e-05,1,2e-05
cng_feature,Auction 91,737936,216303,500,238,1,0.81269,0.91177,2,1,1,"0,0,259,238;238,0,262,238",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"254,0,246,238;0,0,249,238",2,0,0.0,0,0.0,2,0,0.0,3,7e-05
cng_feature,Auction 91,737942,216309,500,240,1,0.7997,0.84972,2,1,1,"9,0,246,240;253,0,247,240",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,240;0,3,247,237",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737949,216316,500,248,1,0.78945,0.87893,2,1,1,"0,0,247,248;240,0,260,248",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,248;0,0,247,248",2,0,0.0,0,0.0,2,0,0.0,63,0.00131
cng_feature,Auction 91,737955,216322,500,233,1,0.84332,0.88692,2,1,1,"2,0,258,233;243,0,256,233",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,233;0,0,247,233",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737961,216328,500,232,1,0.79692,0.8659,2,1,1,"0,0,253,232;261,0,239,232",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,232;0,0,247,232",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737967,216334,500,239,1,0.83281,0.90755,2,1,1,"0,0,260,239;254,0,246,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,239;0,0,248,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737973,216340,500,246,1,0.82355,0.78382,2,1,1,"0,0,244,239;248,16,244,230",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,246;0,0,248,246",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737979,216346,500,234,1,0.85446,0.75786,2,1,1,"21,0,240,229;271,0,229,234",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"252,0,248,234;0,0,247,234",2,0,0.0,0,0.0,2,0,0.0,3,7e-05
cng_feature,Auction 91,737986,216353,500,256,1,0.92664,0.80029,2,1,1,"3,3,248,248;236,0,258,256",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,256;0,0,247,256",2,0,0.0,121,0.00251,2,0,0.0,302,0.00626
cng_feature,Auction 91,737992,216359,500,235,1,0.81458,0.90182,2,1,1,"0,0,247,235;235,0,264,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,248,235;253,0,247,235",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,737998,216365,500,217,1,0.87438,0.79998,2,1,1,"0,0,230,217;265,0,235,217",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,248,217;263,3,212,212",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,738004,216371,500,244,1,0.8577,0.79741,2,1,1,"0,0,254,244;238,0,262,244",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,244;251,0,249,244",2,0,0.0,0,0.0,2,0,0.0,47,0.00119
cng_feature,Auction 91,738010,216377,500,250,1,0.94383,0.87882,2,1,1,"0,1,246,249;238,0,262,250",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,250;0,0,248,250",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,738016,216383,500,224,1,0.85989,0.74015,2,1,1,"7,0,226,218;250,0,238,224",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,248,224;256,4,244,216",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,738023,216390,500,218,1,0.97547,0.76751,2,1,1,"0,0,228,218;276,0,224,218",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"0,0,246,218;252,0,248,218",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,738029,216396,500,244,1,0.82889,0.86494,2,1,1,"9,0,242,235;244,0,256,244",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,2,241,242;8,5,240,239",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,738035,216402,500,236,1,0.82349,0.90908,2,1,1,"0,0,244,236;251,0,249,236",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"253,0,247,236;11,4,226,225",2,0,0.0,0,0.0,2,0,0.0,0,0.0
cng_feature,Auction 91,738041,216408,500,244,1,0.84172,0.86871,2,1,1,"0,0,253,244;252,0,248,244",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"248,5,252,235;0,0,242,244",2,0,0.0,0,0.0,2,0,0.0,28,0.00061
cng_feature,Auction 91,738047,216414,500,225,1,0.91651,0.71281,2,1,1,"36,8,210,210;261,17,216,208",2,0,0.0,0,0.0,2,0,0.0,0,0.0,2,0,2,"255,0,245,225;0,18,249,189",2,0,0.0,0,0.0,2,0,0.0,0,0.0
