id,side,contour_idx,area_frac_frame,circularity,area_ratio,enc_r,roi_w,roi_h,roi_px,touches_border,geo_conf,geo_wall_s,geo_cpu_s,hough_ran,hough_found,hough_conf,hough_wall_s,hough_cpu_s,recover_wall_s,recover_cpu_s,final_conf,accepted,branch,iou_vs_seed,radius_ratio,area_ratio_final_vs_seed
755572,obv,468,0.0002,0.1168,0.1345,32.0,77,36,2772,False,0.3286,0.015,0.039,True,False,0.0,0.001,0.003,0.016,0.042,0.3286,True,geo,0.284,0.6077,2.5813
755580,rev,7,0.00036,0.0888,0.0426,76.7,176,76,13376,False,0.2876,0.014,0.037,True,False,0.0,0.001,0.004,0.015,0.041,0.2876,False,geo,,,
755580,rev,9,0.00173,0.0421,0.0209,238.7,561,204,114444,False,0.2404,0.018,0.044,True,False,0.0,0.004,0.011,0.021,0.054,0.2404,False,geo,,,
755580,rev,67,0.00026,0.2639,0.149,34.7,84,30,2520,False,0.3246,0.013,0.038,True,False,0.0,0.003,0.005,0.016,0.043,0.3246,True,geo,0.2679,0.6241,2.476
755589,rev,9,0.00016,0.2133,0.356,17.4,40,39,1560,False,0.3402,0.022,0.044,True,False,0.0,0.001,0.003,0.023,0.047,0.3402,True,geo,0.4407,0.7819,1.5721
755589,rev,15,0.00054,0.251,0.2538,38.1,66,85,5610,False,0.3298,0.02,0.046,True,False,0.0,0.001,0.004,0.021,0.05,0.3298,True,geo,0.3616,0.6733,1.7098
755589,rev,21,0.00123,0.0532,0.0274,175.6,133,417,55461,False,0.3527,0.018,0.045,True,True,0.2955,0.006,0.018,0.024,0.063,0.3527,False,geo,,,
755599,obv,7,0.00322,0.0812,0.0436,225.2,511,246,125706,False,0.3334,0.017,0.041,True,True,0.1625,0.092,0.233,0.11,0.274,0.3334,False,geo,,,
755599,obv,13,0.00028,0.3245,0.2219,29.4,49,56,2744,False,0.3312,0.015,0.042,True,False,0.0,0.001,0.004,0.016,0.046,0.3312,True,geo,0.351,0.6969,2.0672
755599,obv,16,0.00067,0.2602,0.2443,43.5,86,78,6708,False,0.2781,0.014,0.041,True,False,0.0,0.001,0.004,0.015,0.044,0.2781,True,geo,0.3278,0.6867,1.8554
755599,obv,27,0.00068,0.1937,0.2013,48.0,77,100,7700,False,0.2951,0.015,0.04,True,False,0.0,0.001,0.004,0.016,0.044,0.2951,True,geo,0.3594,0.6441,1.9859
755599,obv,29,0.00322,0.056,0.032,263.3,510,407,207570,False,0.2858,0.015,0.038,True,True,0.129,0.242,0.667,0.256,0.705,0.2858,False,geo,,,
755599,obv,31,0.00014,0.5124,0.4351,15.0,33,26,858,False,0.3643,0.015,0.043,True,False,0.0,0.001,0.003,0.016,0.047,0.3643,True,geo,0.5869,0.7809,1.2565
755599,obv,63,0.00019,0.4784,0.5056,16.0,38,36,1368,False,0.5647,0.019,0.04,True,False,0.0,0.001,0.003,0.021,0.043,0.5647,True,geo,0.704,0.8202,1.2052
755599,obv,73,0.00027,0.2715,0.29,25.1,61,42,2562,False,0.3369,0.019,0.043,True,False,0.0,0.001,0.003,0.02,0.046,0.3369,True,geo,0.4444,0.7094,1.6195
755599,obv,82,0.00017,0.2437,0.2794,20.7,50,44,2200,False,0.457,0.018,0.045,True,False,0.0,0.003,0.006,0.021,0.051,0.457,True,geo,0.3598,0.7297,1.7583
755599,obv,92,0.0002,0.2494,0.2145,25.3,61,36,2196,False,0.2838,0.017,0.046,True,False,0.0,0.001,0.003,0.018,0.049,0.2838,True,geo,0.3127,0.7097,2.1991
755599,obv,114,0.00045,0.114,0.1963,39.7,89,58,5162,False,0.3366,0.016,0.04,True,False,0.0,0.002,0.005,0.018,0.044,0.3366,True,geo,0.3471,0.6073,1.7844
755599,obv,199,0.34684,0.0883,0.7387,568.2,1345,1275,1714875,False,0.5297,0.016,0.043,True,True,0.166,21.695,70.656,21.711,70.699,0.5297,True,geo,0.7833,0.8543,0.9852
755607,rev,15,0.00072,0.1914,0.1817,52.4,78,111,8658,False,0.3294,0.015,0.044,True,False,0.0,0.001,0.005,0.017,0.048,0.3294,True,geo,0.2449,0.6466,2.2131
755607,rev,18,0.0017,0.3082,0.3032,62.2,109,124,13516,False,0.3709,0.015,0.041,True,False,0.0,0.001,0.005,0.016,0.046,0.3709,True,geo,0.4911,0.6833,1.4976
755607,rev,45,0.00085,0.0277,0.0146,199.6,159,477,75843,False,0.3631,0.015,0.045,True,True,0.2682,0.011,0.036,0.026,0.081,0.3631,False,geo,,,
755607,rev,56,0.00309,0.0658,0.1556,116.8,177,279,49383,False,0.3894,0.016,0.043,True,False,0.0,0.002,0.006,0.018,0.049,0.3894,True,geo,0.2002,0.6803,2.9297
755607,rev,72,0.00068,0.1251,0.209,47.5,112,65,7280,False,0.3468,0.02,0.045,True,False,0.0,0.002,0.006,0.022,0.051,0.3468,True,geo,0.4144,0.6036,1.6685
755607,rev,93,0.00017,0.2068,0.1739,25.8,62,35,2170,False,0.2798,0.015,0.044,True,False,0.0,0.001,0.003,0.016,0.047,0.2798,True,geo,0.2308,0.762,3.1236
755607,rev,123,0.00022,0.3588,0.3824,19.7,44,34,1496,False,0.3707,0.015,0.045,True,False,0.0,0.001,0.004,0.016,0.048,0.3707,True,geo,0.5508,0.7474,1.3437
755607,rev,125,0.00109,0.044,0.0253,172.1,309,283,87447,False,0.3016,0.02,0.047,True,True,0.24,0.107,0.315,0.127,0.362,0.3016,False,geo,,,
755607,rev,126,0.00025,0.0811,0.0427,64.0,136,87,11832,False,0.3723,0.016,0.04,True,False,0.0,0.001,0.005,0.017,0.045,0.3723,False,geo,,,
755607,rev,133,0.00029,0.1522,0.0849,48.3,112,50,5600,False,0.3207,0.023,0.048,True,False,0.0,0.001,0.003,0.024,0.052,0.3207,True,geo,0.1316,0.6125,4.2331
755607,rev,135,0.00089,0.0822,0.0469,114.4,272,83,22576,False,0.3345,0.016,0.043,True,False,0.0,0.001,0.003,0.017,0.046,0.3345,False,geo,,,
755607,rev,164,0.00045,0.0782,0.0889,58.9,140,80,11200,False,0.2695,0.016,0.048,True,False,0.0,0.002,0.005,0.018,0.053,0.2695,True,geo,0.1322,0.6355,4.4052
755607,rev,167,0.01471,0.0217,0.0527,438.1,778,844,656632,False,0.3559,0.02,0.047,True,True,0.2874,8.027,24.197,8.047,24.244,0.3559,False,geo,,,
755607,rev,181,0.00253,0.0675,0.1168,121.9,272,150,40800,False,0.3185,0.014,0.042,True,False,0.0,0.001,0.005,0.015,0.047,0.3185,True,geo,0.2098,0.6062,3.0949
755607,rev,183,0.00045,0.225,0.1477,45.6,98,61,5978,False,0.2555,0.014,0.041,True,False,0.0,0.001,0.004,0.015,0.045,0.2555,True,geo,0.24,0.6936,3.1352
755607,rev,187,0.00026,0.1632,0.1205,38.7,86,56,4816,False,0.2784,0.014,0.038,True,False,0.0,0.001,0.004,0.015,0.042,0.2784,False,geo,,,
755621,rev,80,0.00022,0.3295,0.3525,20.6,41,36,1476,True,0.3757,0.019,0.048,True,False,0.0,0.001,0.003,0.02,0.051,0.3757,True,geo,0.5324,0.7241,1.3734
755621,rev,93,0.77619,0.2057,0.6928,877.6,1500,1440,2160000,True,0.0,0.001,0.001,True,True,0.1513,27.602,91.568,27.603,91.57,0.1513,False,hough,,,
755631,rev,21,0.00494,0.1585,0.1725,140.3,324,173,56052,False,0.308,0.039,0.048,True,False,0.0,0.007,0.008,0.046,0.055,0.308,True,geo,0.2887,0.6405,2.3507
755631,rev,30,0.00529,0.1911,0.2075,132.4,292,193,56356,False,0.3138,0.034,0.041,True,False,0.0,0.003,0.004,0.037,0.045,0.3138,True,geo,0.3583,0.6945,2.2949
755631,rev,73,0.00568,0.0445,0.0324,346.9,702,517,362934,False,0.3718,0.018,0.043,True,True,0.1629,1.475,4.086,1.494,4.129,0.3718,False,geo,,,
755631,rev,85,0.00018,0.315,0.3288,19.5,31,44,1364,False,0.5132,0.017,0.048,True,False,0.0,0.001,0.003,0.018,0.051,0.5132,True,geo,0.4241,0.785,1.7385
755631,rev,212,0.00029,0.0717,0.176,33.6,72,62,4464,False,0.335,0.017,0.044,True,False,0.0,0.001,0.004,0.018,0.048,0.335,True,geo,0.2794,0.6383,2.1933
755631,rev,237,0.29261,0.3953,0.7916,504.1,1205,1074,1294170,False,0.6074,0.017,0.046,True,True,0.1435,21.247,62.468,21.265,62.514,0.1435,True,hough,0.8753,0.9415,1.117
755631,rev,250,0.0002,0.439,0.4263,18.1,37,41,1517,False,0.3925,0.019,0.049,True,False,0.0,0.001,0.003,0.02,0.052,0.3925,True,geo,0.6662,0.762,1.2386
755631,rev,251,0.00017,0.2933,0.3391,18.5,39,39,1521,False,0.371,0.028,0.068,True,False,0.0,0.001,0.003,0.029,0.071,0.371,True,geo,0.5452,0.7395,1.4781
755631,rev,261,0.00034,0.2703,0.206,33.5,80,40,3200,False,0.31,0.021,0.053,True,False,0.0,0.001,0.004,0.022,0.058,0.31,True,geo,0.3083,0.627,1.8039
755631,rev,303,0.00025,0.4278,0.3426,22.6,54,30,1620,False,0.3253,0.019,0.052,True,False,0.0,0.002,0.007,0.02,0.059,0.3253,True,geo,0.5347,0.7784,1.6466
755631,rev,321,0.00016,0.269,0.1885,24.4,56,30,1680,False,0.3333,0.02,0.053,True,False,0.0,0.001,0.003,0.021,0.056,0.3333,True,geo,0.4369,0.6218,1.9091
755631,rev,322,0.00022,0.2009,0.2947,22.9,54,41,2214,False,0.3445,0.02,0.05,True,False,0.0,0.001,0.004,0.021,0.054,0.3445,True,geo,0.4812,0.6859,1.4799
755631,rev,336,0.00018,0.1016,0.0572,46.5,112,32,3584,False,0.2413,0.018,0.048,True,False,0.0,0.001,0.003,0.019,0.051,0.2413,False,geo,,,
755631,rev,344,0.00018,0.1591,0.1629,27.4,62,39,2418,False,0.3267,0.018,0.048,True,False,0.0,0.002,0.003,0.02,0.051,0.3267,True,geo,0.2939,0.6244,2.2318
755631,rev,368,0.00017,0.143,0.1094,33.1,79,31,2449,False,0.2504,0.02,0.054,True,False,0.0,0.002,0.003,0.021,0.057,0.2504,True,geo,0.1392,0.768,5.1248
755631,rev,397,0.00026,0.1091,0.1078,40.8,93,44,4092,False,0.2746,0.021,0.05,True,False,0.0,0.001,0.003,0.022,0.053,0.2746,True,geo,0.1955,0.6534,3.7793
755631,rev,411,0.00082,0.041,0.0833,82.2,178,118,21004,True,0.3289,0.024,0.054,True,False,0.0,0.003,0.01,0.027,0.065,0.3289,True,geo,0.1814,0.5783,3.9084
755631,rev,442,0.00057,0.1271,0.2676,38.4,74,58,4292,True,0.3641,0.019,0.049,True,False,0.0,0.002,0.005,0.021,0.054,0.3641,True,geo,0.455,0.6671,1.5872
755631,rev,458,0.00058,0.0799,0.0934,65.6,149,92,13708,False,0.2718,0.024,0.054,True,False,0.0,0.003,0.008,0.027,0.062,0.2718,False,geo,,,
755631,rev,459,0.13294,0.0215,0.1813,710.0,1500,1248,1872000,False,0.3909,0.019,0.055,True,True,0.1388,11.677,38.888,11.696,38.943,0.3909,True,geo,0.1945,0.8527,4.0024
755631,rev,460,0.00034,0.2891,0.2773,29.0,51,62,3162,False,0.3718,0.027,0.042,True,False,0.0,0.004,0.007,0.031,0.049,0.3718,True,geo,0.5298,0.6667,1.5
755631,rev,478,0.00019,0.2805,0.2631,22.0,38,51,1938,False,0.316,0.031,0.045,True,False,0.0,0.001,0.003,0.032,0.048,0.316,True,geo,0.3466,0.7511,1.995
755631,rev,485,0.00027,0.2128,0.1488,35.4,85,39,3315,False,0.26,0.018,0.043,True,False,0.0,0.001,0.003,0.02,0.046,0.26,False,geo,,,
755631,rev,488,0.00077,0.1074,0.1286,64.1,153,80,12240,False,0.2988,0.017,0.043,True,False,0.0,0.001,0.004,0.018,0.047,0.2988,True,geo,0.1946,0.6026,2.7477
755631,rev,489,0.00053,0.1793,0.3304,33.2,75,58,4350,False,0.3779,0.024,0.046,True,False,0.0,0.001,0.003,0.025,0.05,0.3779,True,geo,0.5723,0.6801,1.323
755631,rev,499,0.00019,0.1944,0.3002,20.7,40,35,1400,True,0.3572,0.018,0.046,True,False,0.0,0.001,0.003,0.019,0.048,0.3572,True,geo,0.3731,0.6858,1.441
755631,rev,502,0.00051,0.0854,0.1295,52.1,122,59,7198,False,0.3319,0.017,0.046,True,False,0.0,0.001,0.003,0.018,0.049,0.3319,True,geo,0.2397,0.6153,2.8165
755631,rev,506,0.00039,0.097,0.0959,52.9,64,117,7488,False,0.2828,0.02,0.044,True,False,0.0,0.001,0.004,0.021,0.048,0.2828,True,geo,0.1911,0.5996,3.6096
755631,rev,508,0.00026,0.1745,0.1892,30.8,74,48,3552,False,0.2955,0.02,0.047,True,False,0.0,0.001,0.003,0.022,0.05,0.2955,True,geo,0.2945,0.6548,2.136
755631,rev,509,0.00093,0.0682,0.093,83.1,199,85,16915,False,0.3221,0.02,0.045,True,False,0.0,0.002,0.004,0.021,0.049,0.3221,True,geo,0.1804,0.5804,3.5283
755631,rev,511,0.00014,0.2137,0.1392,26.5,64,25,1600,False,0.259,0.016,0.044,True,False,0.0,0.001,0.003,0.017,0.046,0.259,True,geo,0.1889,0.7816,4.1461
755631,rev,512,0.00063,0.1305,0.1455,54.4,124,71,8804,False,0.2786,0.025,0.046,True,False,0.0,0.001,0.004,0.026,0.05,0.2786,True,geo,0.2674,0.6312,2.644
755631,rev,513,0.00017,0.1621,0.2356,22.5,45,42,1890,False,0.3356,0.02,0.038,True,False,0.0,0.001,0.003,0.022,0.041,0.3356,True,geo,0.3502,0.6736,1.7853
755631,rev,534,0.00019,0.4734,0.3548,19.1,45,19,855,True,0.3369,0.018,0.039,True,False,0.0,0.001,0.003,0.019,0.042,0.3369,True,geo,0.6154,0.856,1.8612
755631,rev,535,0.00028,0.1581,0.2263,29.2,61,46,2806,True,0.3081,0.017,0.041,True,False,0.0,0.001,0.003,0.019,0.044,0.3081,True,geo,0.2574,0.6654,1.8317
755631,rev,537,0.00035,0.1126,0.093,51.0,123,33,4059,True,0.2981,0.019,0.045,True,False,0.0,0.001,0.003,0.02,0.048,0.2981,True,geo,0.2632,0.5998,3.6809
755631,rev,543,0.00015,0.2836,0.1394,27.1,65,16,1040,True,0.0,0.0,0.0,True,False,0.0,0.001,0.003,0.002,0.004,0.0,False,none,,,
755631,rev,545,0.00032,0.1063,0.1794,35.2,85,43,3655,True,0.3326,0.018,0.048,True,False,0.0,0.001,0.003,0.019,0.051,0.3326,True,geo,0.318,0.6115,1.9257
755631,rev,546,0.00034,0.1169,0.175,36.5,65,77,5005,True,0.3122,0.016,0.041,True,False,0.0,0.001,0.004,0.017,0.045,0.3122,True,geo,0.2425,0.724,2.8609
755640,rev,1,0.00016,0.1307,0.2168,22.3,50,47,2350,False,0.3481,0.018,0.043,True,False,0.0,0.001,0.003,0.019,0.046,0.3481,True,geo,0.3142,0.7157,2.1876
755640,rev,5,0.00047,0.1871,0.2554,35.5,71,72,5112,False,0.3506,0.021,0.047,True,False,0.0,0.001,0.004,0.022,0.051,0.3506,True,geo,0.4175,0.6849,1.7476
755640,rev,28,0.00133,0.313,0.3118,54.1,87,122,10614,False,0.363,0.018,0.042,True,False,0.0,0.001,0.004,0.02,0.045,0.363,True,geo,0.5063,0.6853,1.4551
755640,rev,71,0.00152,0.2312,0.5007,45.6,109,90,9810,False,0.4173,0.017,0.041,True,False,0.0,0.002,0.004,0.019,0.045,0.4173,True,geo,0.7181,0.7798,1.1733
755640,rev,100,0.00105,0.4926,0.5356,36.6,72,77,5544,False,0.4185,0.019,0.041,True,False,0.0,0.001,0.004,0.02,0.044,0.4185,True,geo,0.7254,0.8006,1.1485
755640,rev,102,0.00022,0.0889,0.0435,59.1,105,98,10290,False,0.3704,0.014,0.037,True,True,0.2672,0.002,0.005,0.016,0.042,0.3704,False,geo,,,
755640,rev,181,0.32442,0.0922,0.7657,539.7,1188,1280,1520640,False,0.6129,0.018,0.043,True,True,0.3025,44.577,136.187,44.595,136.229,0.6129,True,geo,0.827,0.8702,0.9862
755657,rev,29,0.00481,0.1583,0.1822,134.8,304,181,55024,False,0.3148,0.017,0.043,True,False,0.0,0.002,0.005,0.019,0.048,0.3148,True,geo,0.2677,0.7285,2.8767
755657,rev,39,0.00541,0.1044,0.1487,158.2,350,224,78400,False,0.3383,0.016,0.042,True,False,0.0,0.002,0.01,0.018,0.052,0.3383,True,geo,0.2109,0.7452,3.6969
755657,rev,80,0.00484,0.1222,0.162,143.3,205,294,60270,False,0.329,0.015,0.041,True,False,0.0,0.002,0.006,0.017,0.047,0.329,True,geo,0.2467,0.6868,2.8746
755657,rev,170,0.00014,0.1985,0.1623,24.5,60,28,1680,False,0.2889,0.015,0.043,True,False,0.0,0.001,0.003,0.016,0.046,0.2889,True,geo,0.2822,0.6617,2.5106
755657,rev,252,0.00022,0.1023,0.1341,33.7,79,46,3634,False,0.2823,0.019,0.04,True,False,0.0,0.001,0.003,0.02,0.044,0.2823,True,geo,0.2664,0.6062,2.586
755657,rev,253,0.00066,0.0542,0.1424,56.3,94,100,9400,True,0.3284,0.016,0.041,True,False,0.0,0.001,0.004,0.017,0.045,0.3284,True,geo,0.2569,0.5816,2.2863
755657,rev,258,0.00035,0.0793,0.1723,37.6,89,60,5340,False,0.3456,0.016,0.044,True,False,0.0,0.001,0.004,0.017,0.048,0.3456,True,geo,0.3055,0.6282,2.1734
755657,rev,288,0.00021,0.2775,0.3128,21.5,42,49,2058,False,0.3668,0.016,0.041,True,False,0.0,0.001,0.003,0.017,0.045,0.3668,True,geo,0.4593,0.7566,1.699
755657,rev,291,0.00022,0.3351,0.3498,20.9,39,48,1872,False,0.3622,0.016,0.044,True,False,0.0,0.001,0.003,0.016,0.047,0.3622,True,geo,0.4544,0.7803,1.6245
755657,rev,292,0.00039,0.1747,0.2962,29.9,59,62,3658,False,0.4124,0.019,0.058,True,False,0.0,0.001,0.004,0.02,0.062,0.4124,True,geo,0.3494,0.75,1.7982
755657,rev,297,0.00048,0.1525,0.1231,52.0,114,60,6840,True,0.2588,0.016,0.045,True,False,0.0,0.001,0.005,0.017,0.05,0.2588,False,geo,,,
755657,rev,301,0.00016,0.1186,0.118,30.8,72,45,3240,False,0.2992,0.018,0.059,True,False,0.0,0.001,0.003,0.019,0.062,0.2992,True,geo,0.2536,0.6114,2.9816
755657,rev,329,0.00027,0.4145,0.3359,23.5,56,30,1680,False,0.3617,0.02,0.045,True,False,0.0,0.001,0.003,0.021,0.047,0.3617,True,geo,0.5719,0.7254,1.4777
755657,rev,344,0.00024,0.1962,0.2694,24.9,57,38,2166,False,0.3385,0.015,0.044,True,False,0.0,0.001,0.003,0.016,0.047,0.3385,True,geo,0.5,0.6914,1.6533
755657,rev,345,0.00027,0.2122,0.3087,24.5,56,41,2296,False,0.3533,0.014,0.042,True,False,0.0,0.001,0.003,0.015,0.045,0.3533,True,geo,0.5358,0.7201,1.5621
755657,rev,357,0.00026,0.2375,0.1838,31.4,74,43,3182,False,0.3493,0.018,0.044,True,False,0.0,0.001,0.003,0.019,0.047,0.3493,True,geo,0.3827,0.6558,2.2177
755657,rev,360,0.00041,0.0657,0.0579,69.6,154,60,9240,True,0.2514,0.017,0.048,True,False,0.0,0.001,0.003,0.018,0.051,0.2514,True,geo,0.0898,0.6894,8.0221
755657,rev,362,0.00021,0.1266,0.1536,30.9,73,46,3358,False,0.3066,0.015,0.041,True,False,0.0,0.001,0.003,0.016,0.044,0.3066,True,geo,0.2719,0.6675,2.7313
755657,rev,370,0.00021,0.1644,0.1259,33.6,80,32,2560,False,0.255,0.015,0.044,True,False,0.0,0.002,0.005,0.017,0.049,0.255,True,geo,0.1712,0.7513,4.2721
755657,rev,392,0.00017,0.2092,0.1895,25.1,61,33,2013,False,0.2959,0.017,0.043,True,False,0.0,0.001,0.003,0.018,0.046,0.2959,True,geo,0.3503,0.6399,2.012
755657,rev,417,0.00014,0.1288,0.1637,24.4,53,51,2703,False,0.3191,0.015,0.042,True,False,0.0,0.001,0.004,0.016,0.045,0.3191,True,geo,0.2085,0.7772,3.4557
755657,rev,433,0.00017,0.1447,0.1296,29.9,72,41,2952,False,0.2822,0.016,0.045,True,False,0.0,0.001,0.003,0.017,0.047,0.2822,True,geo,0.1902,0.6819,3.3731
755657,rev,441,0.00206,0.0407,0.1409,100.3,189,147,27783,True,0.348,0.016,0.039,True,False,0.0,0.001,0.005,0.017,0.044,0.348,True,geo,0.2472,0.5777,2.3175
755657,rev,451,0.00082,0.05,0.1309,65.8,150,123,18450,False,0.328,0.02,0.041,True,False,0.0,0.001,0.004,0.021,0.046,0.328,True,geo,0.1658,0.642,3.0623
755657,rev,455,0.00017,0.1254,0.0934,35.7,84,50,4200,False,0.2679,0.015,0.043,True,False,0.0,0.001,0.003,0.016,0.046,0.2679,False,geo,,,
755657,rev,457,0.00017,0.1894,0.1188,30.9,74,35,2590,False,0.264,0.014,0.043,True,False,0.0,0.001,0.003,0.015,0.046,0.264,False,geo,,,
755657,rev,459,0.00076,0.067,0.1025,71.5,161,105,16905,False,0.2854,0.017,0.042,True,False,0.0,0.001,0.005,0.018,0.047,0.2854,True,geo,0.164,0.6014,3.4367
755657,rev,462,0.00026,0.1411,0.1406,35.9,46,85,3910,False,0.2845,0.016,0.042,True,False,0.0,0.001,0.003,0.017,0.045,0.2845,True,geo,0.2049,0.6594,2.9482
755657,rev,466,0.00016,0.1421,0.0995,33.0,78,38,2964,False,0.3155,0.016,0.047,True,False,0.0,0.001,0.003,0.017,0.05,0.3155,True,geo,0.197,0.6455,3.9455
755657,rev,472,0.4404,0.0273,0.6325,691.9,1500,1334,2001000,False,0.4643,0.02,0.046,True,False,0.0,18.024,58.635,18.044,58.681,0.4643,True,geo,0.7499,0.7838,0.969
755657,rev,473,0.00017,0.2022,0.3091,19.7,40,36,1440,True,0.35,0.023,0.054,True,False,0.0,0.005,0.009,0.028,0.063,0.35,True,geo,0.3489,0.7192,1.5378
755657,rev,475,0.00031,0.5742,0.4878,21.0,40,36,1440,True,0.3531,0.02,0.049,True,False,0.0,0.001,0.004,0.021,0.053,0.3531,True,geo,0.6605,0.7657,1.1112
755657,rev,477,0.00073,0.1426,0.1803,52.8,124,60,7440,False,0.3426,0.022,0.05,True,False,0.0,0.001,0.005,0.023,0.055,0.3426,True,geo,0.3057,0.6576,2.3094
755657,rev,479,0.00051,0.0893,0.1194,54.0,76,120,9120,False,0.3283,0.015,0.044,True,False,0.0,0.001,0.004,0.017,0.049,0.3283,True,geo,0.2407,0.6134,3.0407
755657,rev,481,0.00033,0.155,0.2157,32.5,76,62,4712,False,0.3003,0.017,0.047,True,False,0.0,0.001,0.005,0.018,0.052,0.3003,True,geo,0.2724,0.7189,2.2689
755657,rev,482,0.00114,0.0942,0.114,83.1,199,86,17114,False,0.3282,0.021,0.054,True,False,0.0,0.006,0.02,0.027,0.074,0.3282,True,geo,0.2188,0.5923,3.0053
755657,rev,487,0.0006,0.0899,0.1404,54.1,127,59,7493,False,0.3033,0.018,0.051,True,False,0.0,0.001,0.004,0.019,0.055,0.3033,True,geo,0.2546,0.6414,2.8031
755657,rev,493,0.00039,0.1366,0.1992,36.8,88,44,3872,True,0.3357,0.019,0.05,True,False,0.0,0.002,0.004,0.02,0.053,0.3357,True,geo,0.4528,0.6049,1.7081
755657,rev,496,0.00018,0.1228,0.0722,40.9,97,34,3298,True,0.239,0.019,0.051,True,False,0.0,0.001,0.003,0.02,0.054,0.239,False,geo,,,
755657,rev,499,0.0002,0.123,0.1226,33.9,78,36,2808,True,0.3063,0.023,0.063,True,False,0.0,0.001,0.004,0.024,0.067,0.3063,True,geo,0.2422,0.6475,3.1778
755657,rev,500,0.0002,0.4442,0.3408,20.1,49,21,1029,True,0.333,0.017,0.049,True,False,0.0,0.001,0.004,0.018,0.052,0.333,True,geo,0.6166,0.8236,1.8028
755657,rev,501,0.00083,0.0738,0.082,83.5,197,58,11426,True,0.2496,0.018,0.051,True,False,0.0,0.002,0.008,0.021,0.059,0.2496,True,geo,0.1383,0.6097,4.3921
755657,rev,502,0.00164,0.0558,0.1112,100.8,237,84,19908,True,0.2584,0.017,0.049,True,False,0.0,0.002,0.007,0.02,0.056,0.2584,True,geo,0.2849,0.634,3.5299
755657,rev,507,0.00017,0.2569,0.1329,29.5,72,18,1296,True,0.0,0.001,0.001,True,False,0.0,0.001,0.004,0.002,0.004,0.0,False,none,,,
755657,rev,510,0.00044,0.1466,0.197,39.2,93,45,4185,True,0.3359,0.021,0.053,True,False,0.0,0.004,0.007,0.025,0.06,0.3359,True,geo,0.455,0.5878,1.6366
755657,rev,511,0.00039,0.1305,0.1914,37.4,67,78,5226,True,0.3117,0.028,0.053,True,False,0.0,0.002,0.005,0.03,0.058,0.3117,True,geo,0.2661,0.7267,2.646
755677,obv,17,0.00015,0.185,0.2033,22.5,54,38,2052,False,0.3436,0.022,0.057,True,False,0.0,0.002,0.005,0.023,0.062,0.3436,True,geo,0.3702,0.652,1.929
755677,obv,45,0.00021,0.2271,0.1992,27.1,61,50,3050,False,0.2861,0.018,0.05,True,False,0.0,0.003,0.01,0.02,0.059,0.2861,True,geo,0.2455,0.7392,2.5778
755677,obv,59,0.00036,0.1542,0.3314,27.5,62,57,3534,False,0.3516,0.021,0.051,True,False,0.0,0.002,0.006,0.022,0.057,0.3516,True,geo,0.503,0.6848,1.3242
755677,obv,64,0.0002,0.283,0.3347,20.2,48,43,2064,False,0.4862,0.019,0.048,True,False,0.0,0.001,0.004,0.021,0.053,0.4862,True,geo,0.4364,0.7328,1.4854
755677,obv,73,0.00125,0.1841,0.4176,45.4,100,88,8800,False,0.3679,0.02,0.053,True,False,0.0,0.002,0.004,0.021,0.058,0.3679,True,geo,0.6035,0.7376,1.2548
755677,obv,75,0.00153,0.0719,0.2434,65.7,150,130,19500,False,0.3763,0.025,0.062,True,False,0.0,0.013,0.024,0.038,0.086,0.3763,True,geo,0.3939,0.6054,1.4623
755677,obv,79,0.0002,0.1729,0.1368,31.5,73,52,3796,False,0.4511,0.023,0.056,True,True,0.2113,0.003,0.009,0.026,0.064,0.4511,False,geo,,,
755677,obv,81,0.00015,0.1659,0.1239,29.3,69,31,2139,False,0.2905,0.022,0.057,True,False,0.0,0.001,0.003,0.023,0.06,0.2905,True,geo,0.2208,0.6429,3.1319
755677,obv,103,0.00019,0.2215,0.1255,32.2,48,68,3264,False,0.3885,0.025,0.055,True,False,0.0,0.001,0.006,0.026,0.061,0.3885,True,geo,0.1209,0.8282,5.2183
755677,obv,183,0.34428,0.1156,0.8077,541.4,1231,1284,1580604,False,0.5589,0.022,0.052,True,True,0.1534,35.478,106.293,35.5,106.345,0.5589,True,geo,0.8181,0.8786,0.9533
755687,obv,37,0.00016,0.2037,0.1165,30.7,69,39,2691,False,0.2487,0.018,0.044,True,False,0.0,0.001,0.003,0.019,0.047,0.2487,True,geo,0.1885,0.6352,3.2395
755712,obv,8,0.00015,0.1665,0.4381,15.5,36,37,1332,False,0.5783,0.023,0.056,True,False,0.0,0.001,0.003,0.024,0.059,0.5783,True,geo,0.3919,0.8384,1.4584
755712,obv,36,0.00018,0.1165,0.0585,45.8,85,74,6290,False,0.4018,0.019,0.053,True,True,0.2912,0.002,0.006,0.021,0.059,0.4018,False,geo,,,
755712,obv,43,0.00036,0.2181,0.1396,42.2,79,68,5372,False,0.4512,0.017,0.048,True,False,0.0,0.001,0.004,0.018,0.052,0.4512,True,geo,0.2606,0.6268,2.6933
755712,obv,68,0.29558,0.047,0.816,499.1,1183,1165,1378195,False,0.6155,0.018,0.049,True,True,0.2393,40.204,124.368,40.223,124.416,0.2393,True,hough,0.7846,0.9317,1.061
