house,sale_id,lot_id,lot_number,w,h,blobs_pre_blur,blobs_pre_close,gap_pre_blur,gap_pre_close,circ_pre_close,control.kernel,control.status,control.ndets,control.bboxes,control.hough,control.tcr_triggered,control.tcr_status,control.blobs_post_close,control.gap_post_close,control.seconds,auto.kernel,auto.status,auto.ndets,auto.bboxes,auto.hough,auto.tcr_triggered,auto.tcr_status,auto.blobs_post_close,auto.gap_post_close,auto.seconds,auto.bbox_identical,auto.ndets_delta,control.weld,auto.weld
cng_feature,Auction 91,737534,215915,500,237,2,2,7.0,7.0,0.889|0.866,7,success,2,"0,0,229,237;244,0,256,237",1,1,split,1,,3.9217,3,success,2,"0,0,246,237;252,4,248,230",0,0,,2,7.0,0.0088,0,0,1,0
cng_feature,Auction 91,737546,215921,500,239,2,2,8.25,8.25,0.725|0.781,7,success,2,"0,2,238,237;258,0,228,226",1,1,split,1,,3.6819,3,success,2,"249,6,251,228;0,0,243,239",0,0,,2,8.25,0.0082,0,0,1,0
cng_feature,Auction 91,737557,215927,500,246,2,2,9.0,9.0,0.837|0.815,7,success,2,"0,0,260,246;247,0,253,246",1,1,split,1,,4.0888,3,success,2,"0,0,245,243;253,4,242,242",0,0,,2,9.0,0.0083,0,0,1,0
cng_feature,Auction 91,737566,215933,500,249,2,2,7.0,8.0,0.883|0.882,7,success,2,"0,0,253,244;246,0,254,246",1,1,split,1,,4.2999,3,success,2,"0,2,248,247;255,0,245,249",0,0,,2,8.0,0.0074,0,0,1,0
cng_feature,Auction 91,737572,215939,500,242,2,2,10.0,8.0,0.858|0.888,7,success,2,"0,0,258,242;256,0,244,242",1,1,split,1,,3.7255,3,success,2,"255,1,245,241;0,4,248,233",0,0,,2,8.0,0.0079,0,0,1,0
cng_feature,Auction 91,737579,215946,500,242,2,2,8.0,8.0,0.89|0.894,7,success,2,"0,0,248,242;249,0,242,230",1,1,split,1,,3.5828,3,success,2,"253,0,247,242;0,0,247,239",0,0,,2,7.0,0.0084,0,0,1,0
cng_feature,Auction 91,737585,215952,500,232,2,2,8.25,7.0,0.436|0.266,7,success,2,"0,0,246,230;240,1,240,231",1,1,split,1,,5.4111,3,success,2,"0,0,248,232;254,0,246,232",0,0,,2,7.0,0.0086,0,0,1,0
cng_feature,Auction 91,737591,215958,500,235,2,2,9.49,9.85,0.803|0.871,7,success,2,"0,0,242,235;272,0,228,235",1,1,split,1,,3.8155,3,success,2,"253,0,247,235;0,0,248,235",0,0,,2,9.85,0.0082,0,0,1,0
cng_feature,Auction 91,737597,215964,500,227,2,2,7.0,8.06,0.849|0.81,7,success,2,"0,0,224,227;267,0,233,226",1,1,split,1,,4.9576,3,success,2,"0,5,252,217;258,0,242,227",0,0,,2,8.06,0.0072,0,0,1,0
cng_feature,Auction 91,737603,215970,500,241,2,2,8.0,6.0,0.89|0.888,7,success,2,"0,0,249,241;235,0,265,241",1,1,split,1,,3.6755,3,success,2,"252,0,248,241;0,0,247,241",0,0,,2,6.0,0.0079,0,0,1,0
cng_feature,Auction 91,737609,215976,500,242,2,2,6.32,7.0,0.753|0.786,7,success,2,"4,0,254,240;266,18,234,224",1,1,split,1,,3.7739,3,success,2,"0,0,247,242;252,4,248,235",0,0,,2,7.0,0.0093,0,0,1,0
cng_feature,Auction 91,737616,215983,500,231,2,2,7.0,5.83,0.874|0.873,7,success,2,"0,0,255,231;255,0,245,231",1,1,split,1,,3.1717,3,success,2,"249,0,251,231;0,0,248,231",0,0,,2,2.0,0.006,0,0,1,0
cng_feature,Auction 91,737622,215989,500,244,2,2,8.0,8.0,0.88|0.859,7,success,2,"0,0,240,244;254,0,246,244",1,1,split,1,,3.7362,3,success,2,"251,0,249,244;0,4,245,237",0,0,,2,8.0,0.0083,0,0,1,0
cng_feature,Auction 91,737628,215995,500,242,2,2,8.0,7.0,0.858|0.865,7,success,2,"12,0,246,242;250,0,250,240",1,1,split,1,,3.7081,3,success,2,"254,4,246,235;0,0,248,242",0,0,,2,7.0,0.0087,0,0,1,0
cng_feature,Auction 91,737634,216001,500,225,2,2,8.94,8.06,0.738|0.775,7,success,2,"6,0,234,225;262,0,228,225",1,1,split,1,,2.9301,3,success,2,"251,0,249,225;0,0,246,225",0,0,,2,8.06,0.0074,0,0,1,0
cng_feature,Auction 91,737640,216007,500,235,2,2,8.0,8.0,0.838|0.841,7,success,2,"0,0,233,235;237,0,258,235",1,1,split,1,,3.4849,3,success,2,"251,0,249,235;0,4,244,228",0,0,,2,8.0,0.0059,0,0,1,0
cng_feature,Auction 91,737646,216013,500,229,2,2,6.71,6.0,0.788|0.37,7,success,2,"11,1,228,228;254,2,236,227",1,1,split,1,,2.8849,3,success,2,"253,0,247,229;0,4,248,221",0,0,,2,6.0,0.0079,0,0,1,0
cng_feature,Auction 91,737653,216020,500,228,2,2,9.49,9.06,0.569|0.648,7,success,2,"0,0,236,228;243,0,252,228",1,1,split,1,,4.9707,3,success,2,"251,0,249,228;0,0,244,228",0,0,,2,9.06,0.008,0,0,1,0
cng_feature,Auction 91,737659,216026,500,244,2,2,7.0,7.0,0.884|0.876,7,success,2,"0,0,262,244;240,0,260,244",1,1,split,1,,4.2717,3,success,2,"252,0,248,244;0,5,246,236",0,0,,2,7.0,0.0086,0,0,1,0
cng_feature,Auction 91,737665,216032,500,245,2,2,7.07,6.0,0.865|0.848,7,success,2,"0,0,236,243;232,0,268,245",1,1,split,1,,4.0268,3,success,2,"252,0,248,245;0,0,247,242",0,0,,2,6.0,0.0088,0,0,1,0
cng_feature,Auction 91,737671,216038,500,242,2,2,9.0,9.0,0.75|0.852,7,success,2,"4,0,254,242;250,0,250,242",1,1,split,1,,4.4471,3,success,2,"252,0,248,242;0,4,245,234",0,0,,2,9.0,0.0092,0,0,1,0
cng_feature,Auction 91,737677,216044,500,236,2,2,8.0,8.0,0.888|0.886,7,success,2,"0,0,222,220;243,0,257,236",1,1,split,1,,3.4583,3,success,2,"253,0,247,236;0,0,246,236",0,0,,2,8.0,0.0063,0,0,1,0
cng_feature,Auction 91,737683,216050,500,243,2,2,8.0,8.0,0.839|0.843,7,success,2,"12,0,248,237;249,0,251,243",1,1,split,1,,3.635,3,success,2,"0,0,244,243;250,3,250,237",0,0,,2,7.0,0.0086,0,0,1,0
cng_feature,Auction 91,737690,216057,500,235,2,2,8.0,6.0,0.834|0.794,7,success,2,"0,0,228,235;262,0,238,235",1,1,split,1,,3.4526,3,success,2,"252,0,248,235;0,0,247,235",0,0,,2,6.0,0.0073,0,0,1,0
cng_feature,Auction 91,737696,216063,500,226,2,2,9.0,9.0,0.866|0.863,7,success,2,"7,0,238,226;248,0,238,222",1,1,split,1,,4.6683,3,success,2,"254,0,246,226;0,3,246,223",0,0,,2,9.0,0.0073,0,0,1,0
cng_feature,Auction 91,737702,216069,500,245,2,2,8.0,8.0,0.851|0.851,7,success,2,"0,0,261,245;248,0,238,230",1,1,split,1,,4.2231,3,success,2,"0,0,246,245;253,6,247,234",0,0,,2,8.0,0.0085,0,0,1,0
cng_feature,Auction 91,737708,216075,500,228,2,2,8.06,8.06,0.689|0.198,7,success,2,"11,0,248,228;279,2,221,226",1,1,split,1,,3.1154,3,success,2,"0,3,249,225;256,0,244,228",0,0,,2,8.06,0.0084,0,0,1,0
cng_feature,Auction 91,737714,216081,500,237,2,2,6.0,7.0,0.743|0.826,7,success,2,"14,0,238,224;241,0,256,237",1,1,split,1,,5.9677,3,success,2,"0,0,247,237;253,0,247,237",0,0,,2,7.0,0.0078,0,0,1,0
cng_feature,Auction 91,737720,216087,500,242,2,2,7.0,7.0,0.854|0.885,7,success,2,"6,0,254,242;245,0,255,242",1,1,split,1,,6.182,3,success,2,"253,0,247,242;0,3,247,236",0,0,,2,7.0,0.0078,0,0,1,0
cng_feature,Auction 91,737727,216094,500,249,2,2,6.0,6.71,0.757|0.731,7,success,2,"0,0,247,249;240,0,260,249",1,1,split,1,,4.1972,3,success,2,"256,3,244,246;0,10,251,230",0,0,,2,6.71,0.0074,0,0,1,0
cng_feature,Auction 91,737733,216100,500,232,2,2,7.28,7.0,0.822|0.435,7,success,2,"0,0,241,232;240,0,254,232",1,1,split,1,,4.918,3,success,2,"251,0,249,232;0,3,246,229",0,0,,2,7.0,0.0062,0,0,1,0
cng_feature,Auction 91,737739,216106,500,261,2,2,10.2,9.85,0.694|0.291,7,success,2,"0,0,244,246;240,3,258,258",1,1,split,1,,4.495,3,success,2,"245,13,243,243;0,3,236,258",0,0,,2,9.85,0.2741,0,0,1,0
cng_feature,Auction 91,737745,216112,500,251,2,2,8.06,8.06,0.593|0.557,7,success,2,"0,0,256,251;239,0,261,248",1,1,split,1,,6.4847,3,success,2,"255,0,245,251;0,1,250,250",0,0,,2,8.06,0.0112,0,0,1,0
cng_feature,Auction 91,737751,216118,500,218,2,2,7.62,7.0,0.715|0.637,7,success,2,"22,0,220,218;260,0,232,218",1,1,split,1,,3.5403,3,success,2,"254,0,246,218;0,0,249,216",0,0,,2,7.0,0.0086,0,0,1,0
cng_feature,Auction 91,737757,216124,500,261,2,2,6.0,6.0,0.645|0.563,7,success,2,"0,6,262,255;256,0,244,248",1,1,split,1,,4.2182,3,success,2,"0,0,246,261;251,3,249,258",0,0,,2,6.0,0.0116,0,0,1,0
cng_feature,Auction 91,737764,216131,500,253,3,2,57.43,6.0,0.371|0.119,7,success,2,"0,0,252,247;244,0,256,250",1,1,split,1,,4.3094,3,success,2,"0,3,253,247;258,0,242,253",0,0,,2,6.0,0.1845,0,0,1,0
cng_feature,Auction 91,737770,216137,500,246,2,2,9.0,8.25,0.888|0.886,7,success,2,"0,0,241,246;247,0,253,246",1,1,split,1,,4.0245,3,success,2,"252,3,248,240;0,0,245,246",0,0,,2,8.25,0.008,0,0,1,0
cng_feature,Auction 91,737776,216143,500,245,2,2,7.0,6.0,0.586|0.041,7,success,2,"0,0,234,232;268,0,232,236",1,1,split,1,,3.8362,3,success,2,"257,7,236,236;7,2,239,243",0,0,,2,6.0,0.1782,0,0,1,0
cng_feature,Auction 91,737782,216149,500,235,2,2,9.0,9.0,0.889|0.891,7,success,2,"0,0,249,235;240,0,234,231",1,1,split,1,,3.5749,3,success,2,"255,0,245,235;0,0,247,235",0,0,,2,9.0,0.0075,0,0,1,0
cng_feature,Auction 91,737788,216155,500,236,2,2,8.0,6.32,0.728|0.362,7,success,2,"1,0,248,236;256,0,244,236",1,1,split,1,,3.6336,3,success,2,"249,3,251,230;0,0,244,236",0,0,,2,6.32,0.0088,0,0,1,0
cng_feature,Auction 91,737794,216161,500,242,2,2,9.0,7.0,0.89|0.885,7,success,2,"0,0,249,242;243,0,257,242",1,1,split,1,,4.5229,3,success,2,"255,0,245,242;0,0,249,242",0,0,,2,7.0,0.0088,0,0,1,0
cng_feature,Auction 91,737801,216168,500,231,2,2,9.0,8.0,0.833|0.875,7,success,2,"14,0,246,231;286,1,214,226",1,1,split,1,,3.4736,3,success,2,"0,0,247,231;254,3,246,228",0,0,,2,8.0,0.0069,0,0,1,0
cng_feature,Auction 91,737807,216174,500,245,2,2,9.0,8.54,0.893|0.887,7,success,2,"0,0,244,245;245,0,255,245",1,1,split,1,,4.157,3,success,2,"252,0,248,242;0,0,245,241",0,0,,2,8.54,0.0087,0,0,1,0
cng_feature,Auction 91,737813,216180,500,235,2,2,9.0,9.0,0.875|0.886,7,success,2,"0,0,255,235;244,0,256,235",1,1,split,1,,3.3564,3,success,2,"0,0,246,233;254,0,246,235",0,0,,2,9.06,0.0075,0,0,1,0
cng_feature,Auction 91,737819,216186,500,251,2,2,7.0,6.0,0.394|0.445,7,success,2,"0,0,256,249;235,0,265,251",1,1,split,1,,4.684,3,success,2,"252,4,248,247;0,2,247,249",0,0,,2,6.0,0.0083,0,0,1,0
cng_feature,Auction 91,737825,216192,500,252,2,4,8.0,7.0,0.627|0.047,7,success,2,"0,0,246,246;235,0,265,252",1,1,split,1,,4.491,3,success,2,"253,0,247,252;0,4,248,245",0,0,,2,7.0,0.0105,0,0,0,0
cng_feature,Auction 91,737831,216198,500,221,2,2,6.0,6.0,0.712|0.119,7,success,2,"6,0,248,221;252,0,246,221",1,1,split,1,,4.4427,3,success,2,"251,0,249,221;0,0,246,221",0,0,,2,6.0,0.008,0,0,1,0
cng_feature,Auction 91,737838,216205,500,252,2,2,8.0,8.0,0.822|0.874,7,success,2,"0,0,253,252;241,0,259,252",1,1,split,1,,4.2311,3,success,2,"0,0,246,249;253,0,247,252",0,0,,2,8.0,0.0073,0,0,1,0
cng_feature,Auction 91,737844,216211,500,247,2,2,9.0,9.0,0.813|0.833,7,success,2,"0,0,259,247;240,0,260,247",1,1,split,1,,4.26,3,success,2,"0,0,246,243;254,3,246,240",0,0,,2,9.0,0.0087,0,0,1,0
cng_feature,Auction 91,737850,216217,500,233,2,2,7.0,7.0,0.875|0.63,7,success,2,"0,0,242,233;263,0,237,233",1,1,split,1,,4.6662,3,success,2,"253,0,247,233;0,3,248,227",0,0,,2,7.0,0.0082,0,0,1,0
cng_feature,Auction 91,737856,216223,500,235,2,2,7.62,7.62,0.883|0.558,7,success,2,"0,0,236,233;249,0,251,235",1,1,split,1,,3.1524,3,success,2,"0,6,250,223;256,0,244,235",0,0,,2,7.62,0.0074,0,0,1,0
cng_feature,Auction 91,737862,216229,500,231,2,2,7.0,7.0,0.17|0.122,7,success,2,"0,0,248,231;248,0,252,231",1,1,split,1,,4.828,3,success,2,"263,13,227,227;8,7,213,213",0,0,,2,7.0,0.4789,0,0,1,0
cng_feature,Auction 91,737868,216235,500,237,2,2,6.0,5.0,0.69|0.464,7,success,2,"4,0,256,237;241,0,256,237",1,1,split,1,,5.7516,3,success,2,"251,4,249,233;0,1,249,236",0,0,,2,3.16,0.0084,0,0,1,0
cng_feature,Auction 91,737875,216242,500,254,2,2,11.4,11.05,0.792|0.855,7,success,2,"1,0,236,232;252,0,248,244",1,1,split,1,,4.6936,3,success,2,"257,0,243,250;4,7,243,236",0,0,,2,11.05,0.008,0,0,1,0
cng_feature,Auction 91,737881,216248,500,237,2,2,6.0,6.0,0.802|0.588,7,success,2,"0,0,238,237;243,0,256,237",1,1,split,1,,5.0176,3,success,2,"252,0,248,237;0,0,247,237",0,0,,2,6.32,0.008,0,0,1,0
cng_feature,Auction 91,737887,216254,500,235,2,2,7.0,7.0,0.672|0.375,7,success,2,"6,0,258,235;248,0,252,235",1,1,split,1,,4.8064,3,success,2,"0,0,247,235;253,0,247,235",0,0,,2,7.0,0.0103,0,0,1,0
cng_feature,Auction 91,737893,216260,500,236,2,2,7.0,7.0,0.89|0.893,7,success,2,"0,0,259,236;254,0,246,236",1,1,split,1,,3.4513,3,success,2,"252,0,248,236;0,0,246,236",0,0,,2,7.0,0.0073,0,0,1,0
cng_feature,Auction 91,737899,216266,500,249,2,2,8.0,7.0,0.88|0.886,7,success,2,"6,6,246,243;251,0,249,241",1,1,split,1,,4.1471,3,success,2,"252,0,248,249;0,5,246,239",0,0,,2,7.0,0.008,0,0,1,0
cng_feature,Auction 91,737905,216272,500,230,2,2,10.0,8.94,0.891|0.844,7,success,2,"0,0,240,230;240,0,254,230",1,1,split,1,,3.3174,3,success,2,"253,0,247,230;0,0,246,230",0,0,,2,8.94,0.0075,0,0,1,0
cng_feature,Auction 91,737912,216279,500,252,2,2,6.0,6.0,0.893|0.896,7,success,2,"0,0,231,236;245,0,255,252",1,1,split,1,,4.3036,3,success,2,"0,3,251,245;256,0,244,252",0,0,,2,6.0,0.008,0,0,1,0
cng_feature,Auction 91,737918,216285,500,265,2,2,6.0,6.0,0.887|0.646,7,success,2,"0,0,264,265;234,0,266,265",1,1,split,1,,5.069,3,success,2,"0,0,247,265;252,0,248,265",0,0,,2,6.0,0.0075,0,0,1,0
cng_feature,Auction 91,737924,216291,500,257,2,2,7.0,7.0,0.642|0.775,7,success,2,"0,0,260,257;235,0,265,257",1,1,split,1,,4.5774,3,success,2,"254,0,246,257;0,6,249,246",0,0,,2,7.0,0.0086,0,0,1,0
cng_feature,Auction 91,737930,216297,500,245,2,2,6.08,5.0,0.885|0.874,7,success,2,"0,0,254,245;244,0,256,245",1,1,split,1,,3.8631,3,success,2,"250,0,250,245;0,3,248,242",0,0,,2,3.16,0.0086,0,0,1,0
cng_feature,Auction 91,737936,216303,500,238,2,2,6.0,6.0,0.895|0.88,7,success,2,"0,0,259,238;238,0,262,238",1,1,split,1,,4.7513,3,success,2,"254,0,246,238;0,0,249,238",0,0,,2,6.0,0.0055,0,0,1,0
cng_feature,Auction 91,737942,216309,500,240,2,2,6.32,7.0,0.881|0.766,7,success,2,"9,0,246,240;253,0,247,240",1,1,split,1,,3.1981,3,success,2,"252,0,248,240;0,3,247,237",0,0,,2,7.0,0.008,0,0,1,0
cng_feature,Auction 91,737949,216316,500,248,2,2,6.0,6.0,0.769|0.894,7,success,2,"0,0,247,248;240,0,260,248",1,1,split,1,,5.7818,3,success,2,"252,0,248,248;0,0,247,248",0,0,,2,6.0,0.0079,0,0,1,0
cng_feature,Auction 91,737955,216322,500,233,2,2,6.0,6.0,0.891|0.896,7,success,2,"2,0,258,233;243,0,256,233",1,1,split,1,,4.3549,3,success,2,"252,0,248,233;0,0,247,233",0,0,,2,6.0,0.0065,0,0,1,0
cng_feature,Auction 91,737961,216328,500,232,2,2,6.71,6.0,0.876|0.891,7,success,2,"0,0,253,232;261,0,239,232",1,1,split,1,,4.5405,3,success,2,"252,0,248,232;0,0,247,232",0,0,,2,6.0,0.0075,0,0,1,0
cng_feature,Auction 91,737967,216334,500,239,2,8,6.0,6.0,0.797|0.028,7,success,2,"0,0,260,239;254,0,246,239",1,1,split,1,,3.8908,3,success,2,"252,0,248,239;0,0,248,239",0,0,,2,6.0,0.0074,0,0,0,0
cng_feature,Auction 91,737973,216340,500,246,2,2,7.0,6.0,0.589|0.573,7,success,2,"0,0,244,239;248,16,244,230",1,1,split,1,,3.8195,3,success,2,"252,0,248,246;0,0,248,246",0,0,,2,6.0,0.0088,0,0,1,0
cng_feature,Auction 91,737979,216346,500,234,2,2,6.0,6.0,0.89|0.888,7,success,2,"21,0,240,229;271,0,229,234",1,1,split,1,,4.6544,3,success,2,"252,0,248,234;0,0,247,234",0,0,,2,6.0,0.0077,0,0,1,0
cng_feature,Auction 91,737986,216353,500,256,2,2,7.62,7.28,0.878|0.864,7,success,2,"3,3,248,248;236,0,258,256",1,1,split,1,,4.4348,3,success,2,"253,0,247,256;0,0,247,256",0,0,,2,7.28,0.0083,0,0,1,0
cng_feature,Auction 91,737992,216359,500,235,4,3,6.0,6.0,0.609|0.03,7,success,2,"0,0,247,235;235,0,264,235",1,1,split,1,,5.3664,3,success,2,"0,0,248,235;253,0,247,235",0,0,,2,6.0,0.0091,0,0,0,0
cng_feature,Auction 91,737998,216365,500,217,4,3,16.16,6.0,0.774|0.319,7,success,2,"0,0,230,217;265,0,235,217",1,1,split,1,,4.1539,3,success,2,"0,0,248,217;263,3,212,212",0,0,,2,6.0,0.2328,0,0,0,0
cng_feature,Auction 91,738004,216371,500,244,3,2,6.0,6.0,0.766|0.061,7,success,2,"0,0,254,244;238,0,262,244",1,1,split,1,,5.4466,3,success,2,"0,0,246,244;251,0,249,244",0,0,,2,6.0,0.2846,0,0,1,0
cng_feature,Auction 91,738010,216377,500,250,2,2,8.0,7.0,0.891|0.881,7,success,2,"0,1,246,249;238,0,262,250",1,1,split,1,,4.1469,3,success,2,"253,0,247,250;0,0,248,250",0,0,,2,7.0,0.0081,0,0,1,0
cng_feature,Auction 91,738016,216383,500,224,3,2,8.54,9.49,0.431|0.621,7,success,2,"7,0,226,218;250,0,238,224",1,1,split,1,,3.792,3,success,2,"0,0,248,224;256,4,244,216",0,0,,2,9.49,0.1097,0,0,1,0
cng_feature,Auction 91,738023,216390,500,218,2,2,7.0,7.0,0.832|0.846,7,success,2,"0,0,228,218;276,0,224,218",1,1,split,1,,3.9602,3,success,2,"0,0,246,218;252,0,248,218",0,0,,2,7.0,0.0085,0,0,1,0
cng_feature,Auction 91,738029,216396,500,244,2,2,6.0,7.0,0.267|0.127,7,success,2,"9,0,242,235;244,0,256,244",1,1,split,1,,5.6637,3,success,2,"253,2,241,242;8,5,240,239",0,0,,2,7.0,0.2122,0,0,1,0
cng_feature,Auction 91,738035,216402,500,236,3,2,7.0,7.28,0.179|0.107,7,success,2,"0,0,244,236;251,0,249,236",1,1,split,1,,5.3132,3,success,2,"253,0,247,236;11,4,226,225",0,0,,2,7.28,0.1667,0,0,1,0
cng_feature,Auction 91,738041,216408,500,244,2,2,7.0,7.0,0.886|0.889,7,success,2,"0,0,253,244;252,0,248,244",1,1,split,1,,3.7261,3,success,2,"248,5,252,235;0,0,242,244",0,0,,2,7.0,0.0089,0,0,1,0
cng_feature,Auction 91,738047,216414,500,225,2,2,10.2,9.85,0.842|0.848,7,success,2,"36,8,210,210;261,17,216,208",1,1,split,1,,2.8944,3,success,2,"255,0,245,225;0,18,249,189",0,0,,2,9.85,0.0076,0,0,1,0
cng_feature,Auction 91,738053,216420,500,240,2,2,7.0,7.0,0.888|0.789,7,success,2,"0,0,257,240;235,0,264,240",1,1,split,1,,5.8049,3,success,2,"0,0,248,240;254,0,246,240",0,0,,2,7.0,0.0074,0,0,1,0
cng_feature,Auction 91,738060,216427,500,249,2,2,7.0,7.0,0.843|0.754,7,success,2,"0,0,246,249;239,0,261,249",1,1,split,1,,6.0539,3,success,2,"0,0,248,249;254,0,246,249",0,0,,2,7.0,0.0088,0,0,1,0
cng_feature,Auction 91,738066,216433,500,242,2,2,6.32,6.0,0.893|0.883,7,success,2,"2,0,254,242;269,0,231,241",1,1,split,1,,6.3018,3,success,2,"0,0,241,242;246,6,254,232",0,0,,2,6.0,0.0079,0,0,1,0
cng_feature,Auction 91,738072,216439,500,241,2,2,7.0,7.0,0.82|0.868,7,success,2,"0,0,261,241;259,0,241,241",1,1,split,1,,5.9108,3,success,2,"253,0,247,241;0,0,247,241",0,0,,2,7.0,0.0072,0,0,1,0
cng_feature,Auction 91,738078,216445,500,243,2,2,6.0,6.08,0.881|0.848,7,success,2,"0,0,259,243;240,0,260,243",1,1,split,1,,5.9375,3,success,2,"253,0,247,243;0,0,248,243",0,0,,2,6.0,0.0091,0,0,1,0
cng_feature,Auction 91,738084,216451,500,241,2,2,6.0,6.0,0.723|0.881,7,success,2,"0,0,260,241;237,0,263,241",1,1,split,1,,5.508,3,success,2,"0,0,247,241;252,0,248,241",0,0,,2,6.0,0.0072,0,0,1,0
cng_feature,Auction 91,738090,216457,500,240,2,2,6.0,7.0,0.847|0.878,7,success,2,"0,0,263,240;234,0,266,240",1,1,split,1,,5.9284,3,success,2,"252,0,248,240;0,0,247,240",0,0,,2,7.0,0.009,0,0,1,0
cng_feature,Auction 91,738097,216464,500,243,2,2,6.0,6.0,0.889|0.887,7,success,2,"0,0,244,243;238,0,262,243",1,1,split,1,,6.1256,3,success,2,"0,0,248,243;253,0,247,243",0,0,,2,6.0,0.0081,0,0,1,0
cng_feature,Auction 91,738103,216470,500,241,2,2,7.0,8.0,0.811|0.722,7,success,2,"0,0,253,241;237,0,258,241",1,1,split,1,,5.3631,3,success,2,"254,0,246,241;0,0,248,238",0,0,,2,7.0,0.0059,0,0,1,0
cng_feature,Auction 91,738109,216476,500,242,2,2,7.0,7.0,0.874|0.872,7,success,2,"0,0,258,242;237,0,263,242",1,1,split,1,,3.9602,3,success,2,"252,0,248,242;0,0,246,242",0,0,,2,7.0,0.0093,0,0,1,0
cng_feature,Auction 91,738115,216482,500,240,2,2,6.32,6.0,0.881|0.88,7,success,2,"0,0,261,240;240,0,260,240",1,1,split,1,,4.1736,3,success,2,"253,0,247,240;0,0,248,240",0,0,,2,6.0,0.0087,0,0,1,0
cng_feature,Auction 91,738121,216488,500,234,2,2,6.08,5.0,0.894|0.893,7,success,2,"0,0,260,234;235,0,258,234",1,1,split,1,,5.6319,3,success,2,"0,0,260,234;235,0,258,234",1,1,split,1,,5.8765,1,0,1,1
cng_feature,Auction 91,738127,216494,500,234,2,2,6.0,5.0,0.855|0.865,7,success,2,"0,0,239,234;236,0,262,234",1,1,split,1,,5.8461,3,success,2,"0,0,239,234;236,0,262,234",1,1,split,1,,5.6927,1,0,1,1
